title,category
윤석열   멸공 논쟁 은 의사표현 자유 김종인 재합류는 없어 ,Politics
  단일화땐             흡수 복잡한  단일화 방정식 ,Politics
 뉴스포커스  이재명 윤석열  젠더 논쟁   마의      뚫은 안철수,Politics
 선대위 내홍  윤석열     P 하락    안철수는     P 상승,Politics
윤석열  광역급행철도 신설 연장하겠다  공약,Politics
안철수  윤석열  병사    만원  공약에  부사관 장교 월급은 어떻게  ,Politics
오영환  화재 사건 정치적으로 이용한 안철수  참담 ,Politics
 나의 아저씨  언급한 이재명  미성년 자녀  빚 대물림  막겠다 ,Politics
   방역패스 백신 인센티브 전환  솔솔       실효성 의문 ,Politics
지지율 탄력 받은    일단  만 때린다,Politics
코인 주식       주머니 표심  공략    자산형성 기회 주는 대통령  부각,Politics
 에 일침 놓은    병사 월급    만원 공약은 헛소리 ,Politics
 국가부도의 날  실제 모델 합류    경제 전문가 영입 가속도,Politics
이재명   자대결서 윤석열에 첫  오차범위 밖  우세 리얼미터,Politics
이재명  교육 국가책임 강화  윤석열  노동시간 유연화 ,Politics
민주당  윤석열은 이준석 아바타   이준석 감독 아래 막장 연기 ,Politics
이재명 캠프의 이례적 칭찬  윤석열  병사월급    만원 공약 환영 ,Politics
윤석열  멸공 챌린지  두고  표현의 자유    권영세  선대본부 공식입장 아니다 ,Politics
KT 올레TV 장애  장비 전원이상 탓 피해   만명 보상 불확실,Politics
권영세   멸공  인증 릴레이  선대본부 차원 방침 아니다 ,Politics
 영상 이준석  복어  에 페미니즘 비유  여가부 폐지    옹호 이슈시개 ,Politics
정책 속도 높이는 윤석열   군 월급  청년 살피고   경인선 지하화  인천 찍고,Politics
 새정부  탈원전  우상  내려놓고 합리적 에너지 전환 정책을 ,Politics
 선대위 내홍  윤석열     P 하락    안철수는     P 상승,Politics
윤석열  광역급행철도 신설 연장하겠다  공약,Politics
안철수  윤석열  병사    만원  공약에  부사관 장교 월급은 어떻게  ,Politics
오영환  화재 사건 정치적으로 이용한 안철수  참담 ,Politics
 나의 아저씨  언급한 이재명  미성년 자녀  빚 대물림  막겠다 ,Politics
   방역패스 백신 인센티브 전환  솔솔       실효성 의문 ,Politics
지지율 탄력 받은    일단  만 때린다,Politics
코인 주식       주머니 표심  공략    자산형성 기회 주는 대통령  부각,Politics
 에 일침 놓은    병사 월급    만원 공약은 헛소리 ,Politics
 국가부도의 날  실제 모델 합류    경제 전문가 영입 가속도,Politics
이재명   자대결서 윤석열에 첫  오차범위 밖  우세 리얼미터,Politics
이재명  교육 국가책임 강화  윤석열  노동시간 유연화 ,Politics
민주당  윤석열은 이준석 아바타   이준석 감독 아래 막장 연기 ,Politics
이재명 캠프의 이례적 칭찬  윤석열  병사월급    만원 공약 환영 ,Politics
윤석열  멸공 챌린지  두고  표현의 자유    권영세  선대본부 공식입장 아니다 ,Politics
KT 올레TV 장애  장비 전원이상 탓 피해   만명 보상 불확실,Politics
권영세   멸공  인증 릴레이  선대본부 차원 방침 아니다 ,Politics
 영상 이준석  복어  에 페미니즘 비유  여가부 폐지    옹호 이슈시개 ,Politics
정책 속도 높이는 윤석열   군 월급  청년 살피고   경인선 지하화  인천 찍고,Politics
 새정부  탈원전  우상  내려놓고 합리적 에너지 전환 정책을 ,Politics
 선대위 내홍  윤석열     P 하락    안철수는     P 상승,Politics
윤석열  광역급행철도 신설 연장하겠다  공약,Politics
안철수  윤석열  병사    만원  공약에  부사관 장교 월급은 어떻게  ,Politics
오영환  화재 사건 정치적으로 이용한 안철수  참담 ,Politics
 나의 아저씨  언급한 이재명  미성년 자녀  빚 대물림  막겠다 ,Politics
   방역패스 백신 인센티브 전환  솔솔       실효성 의문 ,Politics
지지율 탄력 받은    일단  만 때린다,Politics
코인 주식       주머니 표심  공략    자산형성 기회 주는 대통령  부각,Politics
 에 일침 놓은    병사 월급    만원 공약은 헛소리 ,Politics
 국가부도의 날  실제 모델 합류    경제 전문가 영입 가속도,Politics
이재명   자대결서 윤석열에 첫  오차범위 밖  우세 리얼미터,Politics
이재명  교육 국가책임 강화  윤석열  노동시간 유연화 ,Politics
민주당  윤석열은 이준석 아바타   이준석 감독 아래 막장 연기 ,Politics
이재명 캠프의 이례적 칭찬  윤석열  병사월급    만원 공약 환영 ,Politics
윤석열  멸공 챌린지  두고  표현의 자유    권영세  선대본부 공식입장 아니다 ,Politics
KT 올레TV 장애  장비 전원이상 탓 피해   만명 보상 불확실,Politics
권영세   멸공  인증 릴레이  선대본부 차원 방침 아니다 ,Politics
 영상 이준석  복어  에 페미니즘 비유  여가부 폐지    옹호 이슈시개 ,Politics
정책 속도 높이는 윤석열   군 월급  청년 살피고   경인선 지하화  인천 찍고,Politics
 새정부  탈원전  우상  내려놓고 합리적 에너지 전환 정책을 ,Politics
 선대위 내홍  윤석열     P 하락    안철수는     P 상승,Politics
윤석열  광역급행철도 신설 연장하겠다  공약,Politics
안철수  윤석열  병사    만원  공약에  부사관 장교 월급은 어떻게  ,Politics
오영환  화재 사건 정치적으로 이용한 안철수  참담 ,Politics
 나의 아저씨  언급한 이재명  미성년 자녀  빚 대물림  막겠다 ,Politics
윤석열  인천상륙작전처럼 자유민주주의 본산 인천서 역전 시작 ,Politics
윤석열  인천상륙작전 같은 역전드라마  인천에서 시작 확신 ,Politics
박영선 이준석 간 벌어진 때아닌  멸 콩 대전 ,Politics
   주  시간제 국민합의 재도출 유연화하고 충분히 보상 ,Politics
윤호중     이준석 감독하에 대놓고  막장 연기  ,Politics
윤석열  코딩  대학 입시에 국영수 이상 배점 교육시간 늘릴 것 ,Politics
  방역기조 변화 시사 국경 열고 코로나 백신 받을까 ,Politics
이재명 선대위  유치원 어린이집 통합  학생에게 디지털 학습기기 지급 ,Politics
이재명  윤석열 오차범위밖 앞서 안철수도 단일화 구도서   오차범위내 우세,Politics
이재명     대 지지율 안착  키워드는 경제 통합,Politics
박영선  약자와의 동행은 분열선동인가   이준석 비판,Politics
민주   월 재보선서 서초 대구 공천 선회  안낼 이유가 없다 ,Politics
  지지율           에 오차범위 밖 우세  리얼미터 ,Politics
 기자의 눈  거저먹는 대선  비전이 실종됐다,Politics
오세훈  민주당   지천르네상스 에 정치적 딱지 붙여 ,Politics
  코로나   신규확진  명  모두  돌파감염 ,Politics
국민의힘   윤석열 팬클럽 회원  민간인 불법사찰 공수처 해체해야 ,Politics
정의당  종로 보궐선거 도전장 배복주  차별없는 종로 만들 것 ,Politics
 나꼼수  김용민 폭탄 발언  설 전까지 어마어마한  이재명 네거티브  이어질 것 ,Politics
 현장영상   윤석열  멸공 메시지 논란에    원래 멸치와 콩 많이 먹어 ,Politics
오영환     화재 사건 정치적 이용       드루킹 동료들 답다 ,Politics
원희룡     달파멸콩   동의 어렵다 단일화  불가피할 듯 ,Politics
이재명  수능 초고난도 문항 없애겠다   대학생도 출제 참여 검토 ,Politics
김종인  무슨 복귀   홍준표  더 이상 바보짓 안해  꼬여버린  대통합  실마리,Politics
우상호  윤석열  여가부 폐지  한 줄 공약  설명 없는 몰상식한 행동 ,Politics
윤석열  제가 정부 담당하게 되면 노동유연화 실천하겠다   뉴시스Pic ,Politics
윤석열  나라 구할 역전의 드라마 대장정 인천서 시작 ,Politics
안철수  이재명  전국민지원금  비판  재난을 선거에 이용하려 한다 ,Politics
안철수  이재명  재난지원금 탈모 공약  저격  포퓰리즘 추방해야 ,Politics
이재명  수능도 현실 맞게 재검토  돌봄 국가책임제 대학 구조조정 시사,Politics
윤석열   이마트  달파  멸공  일베놀이로 이대남 돌아올까 ,Politics
이재명  교육 대전환해야   년 된 수능도 재검토 ,Politics
 윤석열 대통령 안철수 총리  권은희  뭔 소리    목표는 완주 ,Politics
윤석열     초 공약 으로  저상버스 도입 확대 법인차 탈세 방지 ,Politics
홍준표     병사 월급    만원 공약은 헛소리 ,Politics
송영길 윤호중  윤석열은 아바타 이준석 감독 하에 막장연기 ,Politics
  수도권 공략 속도전 수도권매립지 이전 경인선 지하화  공약 보따리 ,Politics
정의당  종로 보궐선거 도전장 배복주  차별없는 종로 만들 것 ,Politics
윤석열  행정 정치 국가주도 못 벗어나 기업 영리 추구  정부 간섭 없어야 ,Politics
참 한가한 대선   정용진이 쏜  멸공 에 정치권 좌충우돌,Politics
이준석  페미니즘 발언 이재명에  복어알 한 숟가락 ,Politics
권은희  윤석열 대통령에 안철수 국무총리  불가능 ,Politics
권영세 첫 회의서  어렵게 원팀  당내 폄훼 비난 그만 ,Politics
안철수  재난지원금 탈모  표퓰리즘  이재명 공약 비판,Politics
나경원  여성가족부  건설적 논의로 가야 ,Politics
 측   공동정부론 에  성립 불가능   만날 가능성도 없다 ,Politics
한국 정치 갈등과 통합  두 얼굴의 야누스,Politics
 K   기술력  화포 세계  위 국방과학기술 종합  위,Politics
권영세  젠더갈등 논란에  어떤 공약이든 갈라치기 될 수밖에 없어  종합 ,Politics
원희룡     달파멸콩 에  뭐지  저도 썩 동의하기는  ,Politics
이재명  미성년 자녀  빚 대물림  끊겠다 ,Politics
권영세  힘든 시간 거쳐 원팀 말  행동 각별히 조심해야 ,Politics
 아무리 표 급해도 나랏돈을   이재명  탈모 공약  저격한 안철수,Politics
민주당  윤석열  이준석 감독 아래 대놓고 막장 연기 ,Politics
    국방기술 세계  위 기동 화력 분야 우수 ,Politics
김의겸  멸공 정용진  이재용에 라이벌 의식에 과속 ,Politics
이재명   대입 공정성  만들어 수시 부정 엄단  교육공약 발표,Politics
이재명  민법 개정해 미성년자 빚 대물림 막겠다 ,Politics
 멸공   여가부 폐지  윤석열    이준석 감독하에 대놓고 막장 연기   일베놀이 ,Politics
  근로자  주   시간 풀어 달라    윤석열  유연화 해야  화답,Politics
안철수     돈 긁어 쓸 생각만 곳간은 어떻게 채울 건가 ,Politics
 통합  외면하고  혐오  올라탄 대선     토론  대신  밈 만,Politics
김동연    참모들과 쌍소리     대  로 싸웠다 ,Politics
안철수  욕먹을 각오로 박근혜 석방 요구 포퓰리즘 아닌 통합 ,Politics
이재명  날 두고  개천용 이라지만 더는 모범 돼선 안돼  전문 ,Politics
이재명의 누구나집   싼 임대료로   년 살다 첫 분양가에 분양받는다 ,Politics
 전문 이재명  돌봄에서 평생교육까지 국가책임교육 기회 사다리 세우겠다 ,Politics
이재명  대입공정성위 설치해 수시 부정 엄단하겠다 ,Politics
   행보 왜 가볍고 유치해졌나   질문에 홍준표  마음 급해서 ,Politics
윤호중  정용진  철없는  멸공  놀이   윤석열  일베놀이 ,Politics
   국힘 자중지란 끝에 편가르기 색깔론    꼭두각시  맹폭,Politics
국힘 선대본부 회의서 마이크 잡은 청년들  쇄신의 신호 ,Politics
무주택 유권자 질의에 답한 대선 후보 부동산 공약 총정리  ,Politics
   윤석열  아바타 아닌 자신의 목소리로 이재명과 토론해야 ,Politics
   주유소서 전기차 충전  다섯 번째  심쿵약속  공개,Politics
이재명  수능 초고난도 문항 없앤다 대학생도 검토 참여 ,Politics
김동연  핵심인사  양도차익     과세 주장 내가  미쳤냐 며 거절 ,Politics
이재명  여성 표심  공략   윤석열  경인선 지하화  맞불,Politics
안철수  사병월급    만원     부사관 장교 월급도 답해야 ,Politics
국민의힘 경북선대위  지역본부 출범후 정권교체 다짐,Politics
홍준표  또   직격  병사 봉급 월    만원  무책임한 헛공약 ,Politics
 우상호     여가부 폐지  공약에  선거운동  장난스럽게 한다 ,Politics
권영세  서로 비난 없어야 수족 쳐내는 악역도 마다 않겠다 ,Politics
이재명  국가부도의 날  실제 모델 영입했다 경제 인재 영입 가속,Politics
윤석열  연평균 주   시간 맞추게 해달라는 요구 많아 ,Politics
민주당 선대위   외환위기 예측  금융전문가 최공필 등 영입,Politics
 여가부 폐지 토론  이준석 제안에    후보가 해야지 ,Politics
윤석열  전기자동차도 기존 주유소에서 충전한다 ,Politics
민주당   IMF 최초 예측  최공필 소장 인재영입,Politics
  새해 첫 인재영입 키워드도  경제    IMF 경고 최공필 영입,Politics
안철수  병사 월급    만원     부사관은 어쩔 건가 답해야  종합 ,Politics
이재명       vs 윤석열       안철수      돌파 KSOI ,Politics
이재명  영화  국가부도의 날  실제 인물 최공필 소장 영입,Politics
   안철수 상승세에  망언하는 윤석열 아바타  싸잡아 비난,Politics
  살아이가 아빠 빚 대신 갚아  이재명   나의 아저씨법  꺼냈다,Politics
      초 쇼츠  공약  장애인 저상버스 확대 법인차 탈세 방지 ,Politics
김동연  핵심인사  양도차익     과세 주장 내가  미쳤냐 며 거절 ,Politics
우상호  윤석열  여성가족부 폐지   자 공약  국민에 대한 예의 아냐 ,Politics
이재명       vs 윤석열       vs 안철수       오차범위 밖 우세,Politics
     멸공 논란 에  대놓고 일베놀이 자질 의심  십자포화,Politics
 AI 이준석도 등판설 에    이미 만들어져 있다 ,Politics
씁쓸한 원희룡   차접종 후 깨보니 선대위 해산 달파멸콩  그건 아냐 ,Politics
윤석열   마트 방역패스  비판    대 남성  구애 계속,Politics
홍준표  윤석열  러브콜  거절하나  총대 메는 바보짓 안 해 ,Politics
홍준표도 김종인도 연일   저격    원팀  또 숙제 생겼다,Politics
윤석열  한줄 공약  맹비난한 조성은  단어 조합을 못 하나  상XX ,Politics
 미성년 상속인  빚 대물림  막겠다   이재명  민법 개정 의지 밝혀,Politics
이재명    일 경총서 주요 대기업과 토크콘서트,Politics
   이번엔  법인 슈퍼카  공략  색상번호판 달겠다 ,Politics
억대 수입차   대 중  대가 법인차 윤석열  탈세 막게 연두색 번호판 ,Politics
 측  여가부는  남혐부  박살 내놓고 다시 출발해야 ,Politics
  단일화 후보 적합도         vs        ,Politics
윤석열   저상버스 확대 법인 번호판 구분  쇼츠 동영상 발표,Politics
이재명  영화  국가부도의 날  실제 인물 최공필 소장 영입,Politics
    IMF 예측  최공필 박사 빅테이터 창업 전문가 영입,Politics
홍준표     완주  질문에  글쎄요  병사월급 공약엔  헛소리 ,Politics
권영세  서로 폄훼 말라 수족 쳐내는 악역 마다 않을 것 ,Politics
   소확행    번째 공약  미성년 자녀의 빚 대물림 끊도록 민법 고칠 것 ,Politics
윤석열  멸공  쇼핑에  민주당  철없는 놀이를    ,Politics
   강렬한 한줄공약  어떻게 나왔나 봤더니 메시지팀      장악,Politics
 출발  정용진발  멸공    장혜영  힙하지 못해  천하람  챌린지  절만 해야 ,Politics
권영세  어렵게 원팀된만큼 서로 폄훼하는 일 없어야 ,Politics
                        야권 단일후보엔                ,Politics
이재명  나의 아저씨법  공약  미성년  빚 대물림 고리  끊겠다 ,Politics
윤석열  병사 봉급 월    만원  홍준표  그 공약 헛소리 ,Politics
윤호중     이준석 감독하에 대놓고 막장 연기 ,Politics
 최강시사  진성준     여가부 폐지    멸공  이대남 지지 회복용 선거전술  VS 성일종   멸공 은 표현의 자유에 대한 검열 문제 ,Politics
박수현  수석  방역과 경제 두 마리 토끼 잡으려는 고충 있어 ,Politics
    매머드  대신  개썰매  탔다   대  선명한 메시지 조직 슬림화,Politics
이재명   나의 아저씨  없도록  미성년자 한정승인 기회 확대 공약,Politics
손학규측   여가부 폐지 공약 적절치 못해 ,Politics
김의겸   멸공  정용진  삼성 이재용에 라이벌 의식에 과속 ,Politics
권영세  어렵게 원팀 된 만큼 당 내부 폄훼와 비난 없어야 ,Politics
민주  이한열 열사 모친 배은심 여사 추모  민주주의 어머니 ,Politics
 선대본부장 권영세  언행 각별히 조심하라  악역 마다않겠다 ,Politics
이재명       윤석열       안철수        상승세 ,Politics
권영세  서로 폄훼 말라 수족 쳐내는 악역 마다 않을 것 ,Politics
   소확행    번째 공약  미성년 자녀의 빚 대물림 끊도록 민법 고칠 것 ,Politics
안철수  아무리 표가 급해도   재난지원금   탈모  이재명 맹공,Politics
김근식  멸치 샀더니 멸공으로 매도  vs 현근택  일베스러워 ,Politics
김종인 선대본부 재합류 묻자  무슨 복귀  지나간 얘기 ,Politics
 K 대선 의 숨은 코드  도덕성 보다 중요한 것은 ,Politics
윤석열  주유소에서도 전기차 충전  다섯번째  심쿵약속 ,Politics
   사도광산  군함도처럼 제국주의 침략 역사 세탁하려는 꼼수 ,Politics
송영길    이준석 아바타 아니라면 국정철학 스스로 밝혀야 ,Politics
이재명  미성년 자녀 빚 대물림  민법 고쳐 막겠다 ,Politics
이재명 송영길   누구나집  코드 맞춰         표심 끌어낼까 ,Politics
안철수  표가 급해도 나랏돈을  이재명  재난지원금 탈모약  공약 맹공,Politics
안철수  포퓰리즘 추방해야  이재명에게  텅 빈 곳간 어떻게 채울 건가 ,Politics
  미사일 발사  안보리 비공개 회의 개최  추가 제재 가능성 ,Politics
홍준표  윤석열  병사     만원  공약에  군대 안 가봐서   헛소리 ,Politics
권영세  정권교체 못하면 국민  역사에 죄 짓는 것 ,Politics
오영환  안철수  평택 화재 정치적 이용해 참담한 마음 ,Politics
 법인차 번호판 연두색으로  부유층 슈퍼카 탈세막는    쇼츠 공약 ,Politics
 뉴스라이브  조국   멸공   의 수준    정치권으로 번진  멸공 ,Politics
   배은심 여사 추모  민주주의 지키는 어머니  영면 기원 ,Politics
이재명  미성년자 빚 대물림  민법 고쳐 막겠다 ,Politics
야권후보 단일화한다면  윤석열       안철수      ,Politics
윤석열  정부가  무조건 하겠다  안돼 민간이 더 우월 ,Politics
국민의힘 구미지역 공동선대위원장에 김장호 전 실장 임명,Politics
안철수  아무리 표가 급해도   재난지원금 탈모  이재명 맹공,Politics
김동연  청와대서 부동산 논의 중 고성 오가며 싸워 ,Politics
박영선  소상공인 걱정이 갈라치기  약자와의 동행은 분열선동인가 ,Politics
윤석열  병사 월급    만원 보장  홍준표  그 공약 헛소리 ,Politics
윤호중  철없는 멸공 놀이    SNS 한 줄로 뭘 하겠다는 건지 ,Politics
홍준표    또 저격  병사 월급    만원은 헛소리 ,Politics
 멸콩  시리즈 나경원  표현의 자유 차원  우상호  대선 후보가 장난하나 ,Politics
우상호  윤석열  여가부 폐지  공약에  몰상식한 행동 ,Politics
    약진  안철수 공격 개시  MB아바타 넘어  아바타 ,Politics
국민의힘 선대본부 첫 회의 권영세  수족 쳐내는 악역도 맡겠다 ,Politics
 선대본부 수장 권영세 첫 일성  수족 쳐내는 악역 마다 않을 것 ,Politics
권영세  어렵게 원팀 돼 대의 위해 수족 쳐내는 악역 마다 않겠다 ,Politics
 단독  이준석   멸공  자제할 필요 있다 김종인 오늘 만나겠다 ,Politics
민주  윤석열  이준석 아바타  본인 국정철학 공약 토론하자 ,Politics
 출발   역대급 횡령  오스템임플란트 미스터리    금괴는 어디로  ,Politics
이재명  민법 개정해 미성년 자녀  부모 빚 대물림  근절 ,Politics
권영세  폄훼 비난 더는 없어야 수족 쳐내는 악역 마다치 않을 것 ,Politics
우상호     설명없는 여가부 폐지 공약 대단히 몰상식 ,Politics
 야권 단일화  지지도 조사서 안철수       윤석열      ,Politics
이재명  생활용품 수리권 확대로 탄소배출 줄인다 ,Politics
   SNS  자 공약 멸공 캠페인 에 우상호  장난스러워 보인다 ,Politics
송영길   이준석 아바타  아닌  이 이재명과 토론해야 ,Politics
이재명   나의 아저씨  언급  미성년 자녀 빚 대물림 끊겠다 ,Politics
윤석열  주유소 LPG충전소 내 전기차 충전 인프라 확대 ,Politics
김동연   면전서  과 고성 다툼 양도차액      과세 의견에  미쳤냐 며 거절 ,Politics
   멸공 여가부 폐지  색깔론 진흙탕 논쟁 참전 않겠다 ,Politics
윤석열  주먹구구식 방역패스 폐기해야   오뜨말 ,Politics
공군 서체  개 신규 개발 항공기 동체 등 적용,Politics
국민의힘  멸공  인증 릴레이 김종인  원래 그런 사람들 ,Politics
안철수  이재명  탈모 공약 에  암 치매 환자는 어떡하나 ,Politics
 자막뉴스  윤석열  문 대통령 지지자 저격    정치권  멸공  전쟁,Politics
권영세  폄훼 비난 행위 절대 없어야 수족 처내는 악역도 맡겠다 ,Politics
 공군  호기  동체에 사용될 서체  종 인터넷 무료 배포,Politics
윤석열  저상버스 도입 확대 법인차량 번호판 구분  쇼츠     탄 공개,Politics
   여성 표심 공략     인천 공약 발표,Politics
북한  코로나   통제 위주 방역에서 선진적 방역 이행해야 ,Politics
안철수  인기영합 극복 못하면 정권 교체돼도 미래 암울 ,Politics
우상호     설명없는 여가부 폐지 공약 대단히 몰상식 ,Politics
 최강시사  오영환  평택 화재   겨냥해 경기도 책임론 거론한    정치적 이득 생각하는 모습서 참담함 느껴 ,Politics
우상호 저격한 강민진  조국만 무섭고 국민은 안 무섭냐 ,Politics
 정용진  윤석열에 우호적 감정 갖는 건 자연스러워 ,Politics
원희룡      여가부 폐지  공약 발표당시 몰랐다 달파멸공  동의하기 어려워 ,Politics
이재명   과 격차 확대 단일화시         vs         리얼미터 ,Politics
윤석열  병사의 군 복무  근로계약 아냐 월    만원 보장 ,Politics
   봉사 봉급 월    만원 공약   세출 구조조정해 재원 마련 ,Politics
고양시 민선 기   대 뉴스  위     만 대도시 고양특례시 지정 ,Politics
오영환  안철수  화재 사건 정치적으로 이용해  참담  ,Politics
윤석열의 세번째 쇼츠 공약  저상버스 확대 법인 번호판 도입 ,Politics
 팩트체크  박근혜를 감옥으로 보낸 사람은 윤석열 ,Politics
윤석열 오늘 두번째 인천 방문  시민사회 중소기업 목소리 듣는다,Politics
 여가부 토론 장예찬  남혐부 박살  vs 류호정    망언부터 박살 ,Politics
리얼미터  이재명        윤석열        안철수      ,Politics
정의당  우상호  조국한테 죽었다   국민 무서운 줄 모른다 ,Politics
 출발  권은희  윤석열 대통령 안철수 총리  불가능 ,Politics
야권단일후보 선호도 안철수        윤석열        리얼미터 ,Politics
권영세  말 행동 조심해야 수족 쳐내는 악역 마다치 않을것 ,Politics
우상호   여가부 폐지     몰상식한  자 공약 상당히 불쾌 ,Politics
                          이재명  처음 윤석열에 오차 밖 우세,Politics
윤석열  국가는 정부만이 할수 있는 일만   작은 정부론  제시,Politics
뿌연 초미세먼지에 종일  답답   내일 오전까지 지속 ,Politics
 대전환 선대위 이재명 사랑방  이름 바꾼 오픈채팅방  SNS   지지 전파 독려,Politics
청년층  구애  이재명  미성년 자녀 빚 대물림 끊을 것 ,Politics
 미성년 상속인 빚 대물림 막겠다    이재명  나의 아저씨법  꺼냈다,Politics
일본 신문  재일 한국인 대상 증오범죄 결코 용서 안 돼 ,Politics
원희룡  김종인 모셔오기  의견 많지만 연연할 상황 아냐 ,Politics
 누가 단일후보 돼야  질문에 안철수       윤석열      ,Politics
홍준표    뒤서 돕더라도 앞장서 총대 메는 바보짓 이젠 안 해 ,Politics
윤석열  기존 주유소에서 전기차 충전할 수 있도록 하겠다  공약,Politics
반크  사도광산 유네스코 등재  일본인이 나서 막아달라 ,Politics
YS 아들 김현철  윤석열 안철수  단일 후보 되면 이재명 이길 것 ,Politics
김의겸  정용진  멸공   이 받아 정치적 쟁점화 기업 리스크 커 ,Politics
이재명  비정규직 공정수당 확대  윤석열  병사 월급    만 원 ,Politics
 리얼미터  이재명       윤석열       안철수      ,Politics
여야 대선주자들  이한열 열사 어머니 뜻 이어갈 것 ,Politics
이재명  이번엔  미성년자녀 빚 대물림 끊겠다 ,Politics
이재명  민법 개정해 미성년 자녀  빚 대물림  막겠다 ,Politics
이재명    일 경총서 주요 대기업과 토크콘서트  경제대통령  부각,Politics
      지자체   가장 작은  구리시  도시 지도를 바꾼다,Politics
이재명       VS 윤석열           에 처음으로 오차범위 밖 앞서 리얼미터 ,Politics
윤석열  주유소 LPG충전소 내 전기차 충전 인프라 확대 ,Politics
윤석열  병사 봉급 월    만원  공약에   홍준표  헛소리 ,Politics
MBC  이래서 싫다 조사 이재명 도덕성   미숙함 가족   정체성 모호 ,Politics
국방과학기술 수준 선진   개국 중 한국  위 일본은  위,Politics
김동연    앞서 부동산 대책 놓고 고성지르며 싸웠다 ,Politics
   김동연  부동산 폭로 에  대응 내부는  불쾌  기류,Politics
윤석열  병사에 월    주려면    조 필요 세출 구조조정해 재원 마련 ,Politics
홍준표  윤석열  러브콜 에  총대 메는 바보짓 이제 안 한다 ,Politics
이재명 소통 채널서  얼평  논란  이름도 예쁜데 사진도 예쁘다 ,Politics
갈수록 커지는 단일화 압박   선호도                 리얼미터 ,Politics
 의사당와이파이 이재명 NFT  윤석열 플랫폼정부,Politics
김동연  부동산 놓고   참모들과 충돌      표심  잡기 ,Politics
윤석열  전기차 충전도 주유소 LPG 충전소에서 ,Politics
김동연  부동산 두고 청와대와  대   로 싸워 쌍소리까지 했다 ,Politics
국민의힘 이용호   멸공 인증  릴레이에  멈춰 달라 ,Politics
윤석열   전기차 충전  기존 주유소 LPG충전소에서도 가능하게 ,Politics
나경원  여가부 존재할 이유 있다 ,Politics
이재명  죽은 아빠 빚 떠안은 두살 딸  빚의 대물림  막겠다 ,Politics
