title,category
사이버 보험  북한 공격 시에는 보상 못 받을 수도,Economic
신한금투  기아  신차 출시 기대로 호실적 예상 목표가   만    원 ,Economic
 서학개미 뭐샀나  서학개미  중국개미로 변신중  홍콩H지수 ETF 주목,Economic
한화에어로스페이스  방산부문 해외성과 기대 투자의견  매수  KB,Economic
 클릭 e종목   카카오  늘어난 영업비용 길어지는 조정 ,Economic
신세계 정용진  내게 멸공은 현실 사업가로 살다 죽을 것 ,Economic
스튜디오드래곤  전방위적 글로벌 OTT 수혜 기대  키움,Economic
메리츠증권  신세계인터내셔날  주가 모멘텀 약화 목표주가   만원 하향 ,Economic
NH투자증권  카카오  빅테크에 하락했지만 메타버스 등 상승 기대 ,Economic
현대제철  전년  영업익   배 뛰며 컨센서스 부합 전망 메리츠증권,Economic
 크래프톤  신작 매출 정상화 속도 생각보다 더뎌 목표가   현대차,Economic
 클릭 e종목 크래프톤  목표주가    하향에도      만원 무리 없이 간다 ,Economic
수변 품은 아파트  조망권  따라 가치 상승,Economic
두 배 오른 장미값 화훼업계 울상,Economic
임인년 새해  경기도 분양시장  불장  잇는다,Economic
효성티앤씨  올해 실적 감소 전망 목표가  신영,Economic
국민연금  소득대체율     유지하려면 미래세대 보험료  배 더 내야,Economic
카카오   Q 실적 컨센서스 하회 전망 목표가  NH투자증권,Economic
음식료업 가격인상 빅사이클  최선호주 롯데칠성   케이프 ,Economic
셀트리온헬스케어  신제품 출시 기대 투자의견  매수  상향 키움,Economic
미 국채금리 따라 널뛴 나스닥 코스피     선 지킬까,Economic
전문가들  가계대출 옥죄기 맞는 방향  디지털 자산 시장 성장할 것 ,Economic
한솥도시락      년 새해 맞아  월 내내  매가할인  진행,Economic
 연준  금리 더 많이 인상할 것  월가 전망은 ,Economic
유력 후보 엇갈리는 공약  결과 따라 업종간 희비,Economic
 멸공 논란  정용진  더 이상 관련 발언 않겠다 ,Economic
 속보    월 경상수지   억달러   개월 연속 흑자 행진,Economic
   만원     만원   배 폭등 새해도 멈출줄 모르는 이 녀석의 정체,Economic
 데드크로스  비트코인  장중  만달러 붕괴  이더리움 리플도 ,Economic
작년   월     억달러 경상흑자 수출보다 수입 더 많이 증가해 흑자폭 축소 상보 ,Economic
부진했던 풍력   올해 날아오를까  BBB 법안 기대감 ,Economic
 영상   미국에 내 집을   자산가들이 해외부동산 투자로 눈을 돌린 이유는 ,Economic
기아  높은 수익성 기대 신규 사업 전망 추가시 성장  신한,Economic
SK바이오팜  소아뇌전증 임상 본격화 중추신경계 삼각편대 구축,Economic
   연준 긴축 파장  아직 글로벌 전방위로 확산하지 않아 ,Economic
DL이앤씨  주택 넘어 플랜트 확장  차선호주  NH ,Economic
태백시  차 재난지원금 다른 시군  계획 없어 ,Economic
JP모건 회장  연준  올해 최소  번 금리 인상할 것  종합 ,Economic
 오늘의 환율전망  연준 조기 긴축 우려 지속   원 하락 출발 예상,Economic
신세계 주가 급락 불매 움직임에  멸공 발언 않겠다 ,Economic
 조간브리핑  윤석열 안철수   월 승부 에 사활 주도권 향배 달라지나,Economic
 인플레 헷지 수단으로 떠오른 가상화폐 반등 가능성도 ,Economic
카카오  자회사 주가 하락에  Q 실적도 우려 목표가  NH,Economic
에디슨모터스 쌍용차 본계약 체결 다시 국내기업 품으로 ,Economic
연초 카드사 잇단 희망퇴직 인력감축 현실화,Economic
 삼성바이오로직스  기대 이하 실적에도 투자 성과 기대돼  대신,Economic
권영수 LG엔솔 부회장의 일침  미련 못 버린 폭스바겐 ,Economic
 LG에너지솔루션  코스피 시총의    단기 수급 부담 ,Economic
금호타이어 이전 속도 용도변경 협상 관건,Economic
신혼부부  첫 아이 출산까지 평균  년  개월,Economic
미 금리인상 전망 수정하는 월가 JP모건 CEO   번 이상 ,Economic
지난해말 부동산 휩쓴  충남  새해에도 열기 잇는다,Economic
 증시전략  연초부터 연준  악재에 얼어붙은 증시 대응전략은 ,Economic
지주사 CVC 설립  GS 다음은 LG SK   벤처투자  쩐의 전쟁 ,Economic
 먹튀 논란  류영준 중도 사퇴 카카오그룹주 기사회생할까,Economic
 올해  번 금리인상 가능성  대형 기술주  출렁   뉴욕마감  종합 ,Economic
 주식 먹튀 논란  류영준 카카오 대표 내정자 자진사퇴,Economic
 단독     명 사표에 내홍도 LH  처벌보다 예방  선회,Economic
 기자수첩  증시 떠나는 개인투자자 잡으려면,Economic
JP모건 다이먼  올해   경제 강한 성장세 보일 것 금리 인상 네 번 예상 ,Economic
 글로벌 마켓  뉴욕증시    국채금리 따라 등락 나스닥 상승 반전,Economic
 뉴스새벽배송 롤러코스터   증시 나스닥만 나홀로 상승,Economic
 국제유가  오미크론 지정학적 리스크에 하락  WTI        ,Economic
 재택플러스   뜨는  샤인머스캣 포도  입맛  바꾼다,Economic
 장보기 불편  마트 백화점 방역패스 적용에 곳곳서 불만,Economic
 재택플러스   랍스터 부럽지   직원 일탈에  분노 ,Economic
뉴욕증시  긴축 공포 지속됐지만 저가매수세 유입돼 혼조 마감,Economic
뉴욕증시 혼조세로 마감 금리 변동에 촉각,Economic
 사이버 보험   북한의 공격으로 밝혀지면 보상 못 받을 수도,Economic
보이콧 주가 하락 부른  멸공  한 발 물러난 정용진,Economic
 글로벌 비즈  소프트뱅크    금융 AI 스타트업  크래프트 테크놀로지 에  천   억원 투자,Economic
가상자산에 빗장 푸는 증권가  리서치도  분석중 ,Economic
  금리 인상 속도 우려에도  바이 더 딥  나스닥 테슬라 반등  글로벌마켓 A S ,Economic
 굿모닝 증시  조정 터널 안 코스피  실적 에 관심 돌려야 ,Economic
 김대호 박사의 오늘의 키워드  국채금리 폭발 파월 청문회 실손 파티 홍남기 쇼 깐부 할배,Economic
 재택플러스  안전자산 위치  흔들  출렁이는 금시장,Economic
코스맥스그룹 후계구도 판이 뒤집혔다,Economic
 한 그릇   만원에도 잘 팔리네  인기 폭발한  이 과일 ,Economic
짐싸는 은행원들 올해 이런 신입 은행원 찾는다,Economic
나스닥 지수 막판 대역전   기술주 옥석가리기 신호탄   ,Economic
가열되는 미니스톱 인수전  명실상부  강 vs   강 중 ,Economic
홍원식 하이투자  사장  사업다각화 추진   호실적  랠리 이어갈까,Economic
 큰 칼  하나론 역부족인 한은 정책공조가 살 길이다,Economic
 LG엔솔 최소 중박  임직원들  우리사주 청약률     웃돌아,Economic
 커피  너마저  먹거리 물가 상승 쓰나미 언제까지 ,Economic
퇴근 후 가벼운 한잔 사라진다 저무는  맥주  캔  만원  시대,Economic
헛발질하다 BOJ 꼴 난다 고차방정식 된 중앙은행 역할,Economic
용진이형  멸공  발언 손들었다  신세계 그룹주 주가 어떻게 되나,Economic
당정   대선   추경  추진  작년 연말정산  인당   만원  올해는 얼마나 받을까  한강로 경제브리핑 ,Economic
 배터리 사업 물적분할  LG화학 투자자  LG솔루션으로 갈아탈까,Economic
팬데믹에 흔들리는 중앙은행들  과거에서 깨어날 때 ,Economic
 가상화폐 시세  비트코인  하루만에     만원대로 내려앉아          하락,Economic
정용진   멸공  발언에 신세계 그룹주가 동반 급락 하루만에 시가총액     억 넘게 증발,Economic
뉴욕 증시 혼조 마감 다우        나스닥       ,Economic
 오스템 횡령  직원 아버지 집에서 금괴    kg 나왔다,Economic
생활고에 연금 중도 인출자 역대 최다      가      대,Economic
 올해도 전기차가 대세지만 경제성 친환경성 재평가 이뤄질듯   ,Economic
대출규제 피한 래미안 포레스티지 총정리  집코노미TV ,Economic
 금리상승기 재테크   저축성보험  맑음   변액보험  흐림 ,Economic
 QT 공포 에   주눅든 성장주 기 펴는 가치주,Economic
도심복합사업 후보지 선정 재개  강남 호  양재동서 나올까,Economic
 예술  이젠 투자품일 뿐  NFT 열풍이 긍정적인 이유  쓰리고 ,Economic
목동도 아닌데 아파트 단지명에  목동  넣으려  년째 법정다툼,Economic
연말정산  카드 많이 썼다면      만원  더 소득 공제,Economic
 예전엔 서민 생선이었는데    갈치가 갑자기 비싸진 슬픈 이유,Economic
올해도 광주 아파트값은 상승 매물 쌓이고 거래는  뚝 ,Economic
코로나 첫해  연금 미리 찾은 사람 역대 최다 저율 과세,Economic
 결정적 한끗  컨디션이 꽃피운  춘추전국시대 ,Economic
신혼부부 첫 아이 출산까지 평균     개월 제주     개월 가장 짧아,Economic
정용진 멸공 논란  스타벅스 불매로 번진 까닭은 ,Economic
 국채금리  널뛰기    변동성 확대 속 기술주 출렁 뉴욕마감 ,Economic
수상한   억 연구용역  민영화 올드보이 에 선심 ,Economic
   낙폭 극복한 나스닥    만달러 지켜낸 비트코인  출근전 꼭 글로벌브리핑 ,Economic
 MZ가 이끄는 신유통 혁명   너도나도 우르르 명품 즐기는     ,Economic
미국증시  조기 긴축 우려 지속 다우       하락,Economic
     년 연말정산   밤잠 설치는  다자녀  부모들  세액공제로  꿀잠  자자,Economic
카카오 류영준 대표 내정자   먹튀 논란 에 자진 사퇴,Economic
 뉴욕증시  연준 조기 긴축 우려에 약세  테슬라  가격인상에    ,Economic
LG에너지솔루션 IPO 코앞     CATL와 시총 격차 좁혀질 것 ,Economic
 신선한 경제  올해 직장인 건보료 상한액     만 원 ,Economic
 코로나 첫해      년 생활고로 연금 미리 찾은 사람 역대 최다,Economic
IPO 시장 연초부터 북적   월엔 어떤 종목 담을까,Economic
왜 IT기업이 주차장    기술력 전쟁터 된 주차장 플랫폼,Economic
서른살  기신도시 정비사업 속도   산본도 리모델링 연합회 꾸려  집슐랭 ,Economic
GTX 늘리고 그린벨트 풀고 집값 더 자극할라,Economic
비트코인 장중  만 달러 깨져   원으로 뚝  전망도  장가희 기자의 뉴스픽 ,Economic
서울시민  작년 경기 인천 아파트 매입 늘어 집값 급등 영향,Economic
대출 연장 불가 오스템임플란트  빚투  개미  사면초가 ,Economic
  만전자  언제 탈출하나  삼성전자 바라보는 증권가 전망은 ,Economic
먹튀 논란에 류영준 대표 내정자 사퇴 정용진  멸공 그만 ,Economic
오스템임플란트 직원 부친 집에서 금괴    개 압수,Economic
 조삼모사  우리은행 우대금리 되살린 만큼 가산금리 높여,Economic
 인  시 거리두기 완화 논의     차 접종 빨리 결정해달라 ,Economic
  천주 받으면 연봉  배 수익    설레는 직원들,Economic
 역대급 대어  LG에너지솔루션이 온다  올해 IPO에 쏠린 눈,Economic
 경영 감각이 이리도   정용진  멸공 에 폭발한 신세계 주주들,Economic
 논란의 실손보험  구조적 적자 해법은  비급여  해결,Economic
신용융자잔고 다시 증가세 LG엔솔 공모 청약에 빚투 늘까,Economic
코로나 확산 생활고로     년 퇴직연금 중도인출 역대 최다,Economic
정치권 주식 시장까지  멸공  파장  정용진   멸공  언급 그만하겠다 ,Economic
골드만삭스  올해   금리  차례 인상 전망 양적긴축은  월부터,Economic
    만     만원   전기차 인기에 배터리 소재값  배 폭등,Economic
속속 오르는 음식배달료  국민      부적절 ,Economic
 르포  명품 사랑 못 막아   방역패스  도입에도  오픈런  여전,Economic
저가매수냐 눈물의 물타기냐 개미  카카오  일간     억 샀다,Economic
 차 사전청약 입주는  서울대방     년 고양장항     년 예상,Economic
대형마트 백화점  방역 패스  첫날  일부 불편 호소,Economic
 배달 전국시대    배달 주문 늘어도 남는 돈 없다     배달  움직임 확산,Economic
LG엔솔 임직원들  우리사주 상장 앞두고 기대감  업 ,Economic
컬리 미니스톱 프레시지까지   카카오로 대박난 앵커PE  유통사 광폭 투자,Economic
 비트코인 독주 끝났다   개월간      오른 알트코인도 나와,Economic
 헉  마통 이자가   놀란 소비자  원금상환 나섰다,Economic
 LPG SUV 대세  르노삼성 QM  Lpe  달리면 역사가 된다,Economic
멸공 논란 속 신세계 등 주가 하락  멸공 언급 그만하겠다 ,Economic
 초대어 IPO  LG에너지솔루션  오늘 수요예측 돌입  공모가 최상단 찍을까,Economic
아지매 없는  자갈치 아지매 시장  공실 유지에 혈세 줄줄,Economic
      대선 후보 모두  토지임대부로 싼 아파트 공급  차이는 ,Economic
삼성 LG  불확실성 높아진 전장 사업서 도약 가능할까,Economic
올해 유망 NFT 게임은   디파이킹덤 길드오브가디언 등,Economic
정용진  멸공  발언 파장 신세계그룹  시총     억원 증발,Economic
  억 떨어진 매물도  안양 동안구  입주폭탄 에 집값  뚝 ,Economic
올해 벌써    넘게 판 기관 그래도 이 종목은 샀다,Economic
모든 게 불안하다 은행에 뭉칫돈 더 몰린다,Economic
쌍용차 에디슨모터스 M A 본계약 체결  남은 과제는 ,Economic
CJ대한통운 노조  택배업계 과부하 현실로 연말 물류대란 주의보,Economic
 멸공 이 뭐길래  신세계 시총 하루만에     억 증발,Economic
멈춰버린 공항엔 외국인만   방역 프리패스  하는 날 오겠죠 ,Economic
안전진단 넘어도 재초환 분상제  산 넘어 산 ,Economic
삼성전자 매출    조 땐  글로벌 톱    올해 변수 셋,Economic
누가 대통령 되든  안전진단  완화 재건축시장 기지개 펴나,Economic
 단독  코인실명제  트래블룰 눈앞 금융당국  개인지갑 차단 않겠다 ,Economic
EU 탄소국경세  더 센 놈이 온다 철강 화학업계 어쩌나,Economic
 긴축 우려에 휘청인 성장주  기업 악재에 더 타격,Economic
 금통위 폴  시장 전문가      한은  월 금리인상 물가   긴축 우려 ,Economic
오스템 허위공시 드러나면 투자 손실금 돌려받는다  이코노 투자  ,Economic
 이제 빚내서 집 주식 못사나   은행 가계대출 일주일만에     억원  ,Economic
     억  뺄 동안 경고 없었다  역대급 횡령  놓친 은행 책임은 ,Economic
 사상 최대어  LG엔솔 수요예측 돌입   증권사  시총    조 가능 ,Economic
이번주 기준금리 오르면  주담대    시대에 영끌족  비명 ,Economic
이재명  공급 확대 층수 규제 완화  그린벨트 활용도 검토   단독 인터뷰 ,Economic
서울 부동산  큰손    대  올해도 매입비중  위 지킬까,Economic
보험료 낮춰주며   세대  전환 유도하지만 소비자는  글쎄 ,Economic
환율 오르자  환차익 에 웃음짓는 서학개미,Economic
실적 부진 차기 CEO 사퇴까지 카카오 시총 하루만에    조 증발,Economic
 서울과 가까운 입지  신축아파트 공급 땐 집값 안정에 도움 ,Economic
 기 신도시 주민들  가구당 주차대수    대  층간 소음에  번 이사도 ,Economic
   리모델링     재건축    기 신도시 정비  대선 이슈로,Economic
삼성전자   특허담당 임원  퇴사  년 만에 친정에  칼날 ,Economic
불매운동으로 번진  멸공   정용진  그만하겠다  사태 수습,Economic
직급 호칭 바꾸면 수평적   기업내 MZ세대의 불안한 시선,Economic
 이동훈의 이코노 아웃룩  연초부터    연준 발 악재   배트  길게 잡아야한다,Economic
혁신 IT 대장주의 추락  카카오 시총   조 증발,Economic
나스닥지수  조정장세 진입     월 최고치 대비     넘게 급락,Economic
소비자에게 실손 보험료 폭탄 안겨놓고  손보사는  성과급 잔치 ,Economic
집값만 올리고  허송세월  GTX   또 추가건설 공약 ,Economic
 이제 빚내서 집 주식 못사나   은행 가계대출 일주일만에     억원  ,Economic
저축  대출    조원 육박  다중채무자 비중      위험 수준 ,Economic
쌍용차 에디슨  투자계약 체결 합의,Economic
 LG엔솔    CATL과 경쟁 ,Economic
 주식 먹튀 논란  류영준 카카오 대표 내정자 자진사퇴,Economic
 배 베팅하는 트리플 ETF  간 큰 서학개미들 성적표는 ,Economic
 단독 전월세 세입자  명중  명  재계약 때 갱신권 못 썼다,Economic
성수동서 고고하게 빛나는  층 건물의 정체,Economic
에디슨 쌍용차  인수 본계약 체결 남은 절차  험난 ,Economic
날개 없이 추락하는 비트코인  만달러 아래로,Economic
미   년물 국채 수익률      돌파   뉴욕증시 폭락,Economic
 그 이름 붙어야 집값 올라  최상위 브랜드 고집 갈등,Economic
비트코인   만달러 붕괴   테슬라는     달러 밑으로,Economic
미 금리 쇼크 뉴욕증시 폭락 비트코인  만달러 붕괴 상보 ,Economic
오스템임플란트  차례 입장문    윗선 개입 없다  선 긋기만 급급,Economic
 LG엔솔 담을래  바구니 비우는 기관 멀어지는  삼천피 ,Economic
 LG엔솔    CATL 점유율 추월할 것 ,Economic
얼어붙은 투심 비트코인 장중  만달러 무너졌다,Economic
 머니 컨설팅 기후위기 메타버스 리오프닝 주목을,Economic
  일 상장 앞둔 LG엔솔   CATL 넘어 세계 위 배터리업체로 ,Economic
테슬라   년새  값 수차례 인상  가격 갑질  팬덤 자신감  엇갈려,Economic
저축  대출    조원 육박  다중채무자 비중      위험 수준 ,Economic
최근  년간  서 특허침해 소송만    건 삼성은 왜 표적 됐나,Economic
 CEO가 내 주식 팔았어    돔황차냐  존버냐 개미들 혼란,Economic
대형마트 입구 임산부  접종 안한 게 죄냐  아이 우유 어쩌나 ,Economic
 기둥뿌리 빼가나  개미 잡는 물적분할,Economic
작년    월의 월급  평균   만원  올해는 더 두둑해질 듯,Economic
 홍콩 에 발 묶인   조원  ELS 투자자 조마조마,Economic
서울 신축빌라 잘못 샀다가는  현금청산  경고등,Economic
쌍용차 에디슨 가까스로 본계약  조 실탄은 어디서,Economic
 반퇴시대 재산리모델링  위례 아파트 양도세 감면 대상 달러 종신보험 들어라,Economic
 서지명의 메이크머니      년 키워드 머니러시  돈맥을 캐라,Economic
경영진  먹튀  논란까지 카카오그룹 한달새 시총   조 증발,Economic
신상보다 비싼 중고 골프채 없어서 못 파는 사연은,Economic
한앤컴퍼니 vs 남양유업  차 변론기일 임박  대유위니아  승패 가르나,Economic
 백신 다 맞았는데   대형마트 방역패스 의무화에 어르신  좌절 ,Economic
 오른다 vs 내린다  엇갈리는 서울 집값 전망,Economic
 자막뉴스  삼성  발칵  뒤집혔다   이례적 소송 건 인물,Economic
뉴욕증시    금리 급등세에 큰 폭 하락 출발,Economic
비트코인  한때  만달러대 추락 이더리움도     달러 아래로,Economic
노바백스   분기  오미크론  전용 백신 임상 부스터샷 연구도 본격화,Economic
비트코인  만달러대 추락 나스닥    하락,Economic
오스템임플란트  차례 입장문    윗선 개입 없다  선 긋기만 급급,Economic
퇴근 후  혼술  낙이었는데   캔  만원  맥주 사라진다,Economic
황소 기운 싹 사라진  월 코스피   긴축 공포에  대형주 도 줄줄이 추락,Economic
 신용대출 한도 꽉찼습니다    은행서 밀려  금융권 가는 직장인들,Economic
정용진 부회장  멸공은 나에게 현실 미사일 쏘면 투자 다 빠져나가 ,Economic
에디슨모터스  쌍용차 최종 인수  과제도 남아 ,Economic
뻥 뚫린 카카오페이 보안 분실폰 개인정보 통해 계좌 털린다,Economic
개미 우습게 봤다가        억 먹튀 논란  카카오 차기대표 사퇴,Economic
 단독   워킹맘은 나가라   희망퇴직에 성차별 역차별 논란,Economic
코인시장  불안  위믹스 싸이클럽 급락 비트코인     만원선,Economic
정용진  더 이상  멸공 발언  안하겠다    SNS  직설 은 계속될 듯,Economic
멸공 논란 속 신세계 등 주가 하락  멸공 언급 그만하겠다 ,Economic
소문난 애견인 회장님  국내  호 볼펜  모나미      숫자 비밀 묻자 ,Economic
 장보기 불편   방역패스 시행  마트 백화점 곳곳서 불만,Economic
 아이한테 백신 강요할까 걱정  마트 방역패스 첫날  불만   현장  ,Economic
백화점 마트 방역패스 첫날 불편 속 일부 마찰,Economic
LG엔솔  차세대 배터리 개발  CATL 넘을 것 ,Economic
오스템 횡령액    억 더 있었다  총     억    주주들  회사는 뭐했나 ,Economic
디폴트 중국 헝다 본사 이전  비용 절감 차원  종합 ,Economic
정용진  멸공 언급 중단  갓끈 어디서 맬지 알아야 한다면 함양 ,Economic
현대차는 로봇  삼성전자는 AR 미래차 무너지는 산업 경계,Economic
 먹튀 논란  카카오 류영준 결국 사퇴  위기 대응 실패 ,Economic
 주식 매각 논란  류영준 카카오 대표내정자 결국 사퇴,Economic
 멸공  띄운 정용진  신세계 주가 폭락 오너리스크 제기,Economic
 단독  수상한   억 원 연구용역   민영화  주장하던 올드보이들 선물 잔치 ,Economic
스톡옵션 팔아    억  먹튀  카카오 차기 대표 결국 사퇴,Economic
세수 예측 또 실패  더 걷힌 세금   조 육박  이러고도 추경 반대 ,Economic
주가 급락 불매 움직임에 정용진  멸공 발언 안 할 것 ,Economic
 한국인도 속을 지경   K라면  잘 팔리자 나온    짝퉁  제품,Economic
 먹튀  논란 류영준 카카오 대표내정자 사퇴 카카오 주가   만선 붕괴,Economic
대출절벽 사태 속 은행들은  성과급 잔치     이자 올려놓고  부적절  비판도,Economic
에디슨모터스 쌍용차 인수 큰  고비  넘겼다    자금조달 계획은 여전히 불투명 ,Economic
 단독  정용진 사실상  멸공  절필 선언  정치 운운 말라 ,Economic
 정치 운운 마시라  사업가로 죽을 것  정용진   정계진출  의혹 반박,Economic
샐러리맨    월의 월급  올해는 얼마나 받을까,Economic
 더는 멸공 언급 않겠다  수습 나선 정용진,Economic
정용진은   멸공  신세계 주주들은  공멸  ,Economic
 아파트 브랜드가  돈    우리 단지도 최상위 이름 달라 ,Economic
카카오뱅크 상장 후 최저가    개인만 나홀로     억 풀매수  왕개미연구소 ,Economic
DSR  단계 비껴간 오피스텔  월 신규 분양 예정,Economic
혼돈의  임대차  법   계약갱신 분쟁   배 폭증,Economic
 CEO리스크에 흔들리는 주가  카카오   CEO 사퇴    만원 붕괴,Economic
 정용진 불매운동  등장 정용진   멸공 언급 않겠다 ,Economic
  일부터 손실보상금    만원  소상공인       보상 ,Economic
백화점 대형 마트 방역패스 적용 첫날  곳곳 실랑이,Economic
금리 상승 조짐에  회전식 예금  뜬다,Economic
정용진  멸공  나한테는 현실  신세계 관련 주가는  급락 ,Economic
 삼성전자 매출    조 돌파  증권가 목표가 줄줄이 상향,Economic
